query,plan,ground_truth,pred_tool_1,pred_score_1,pred_tool_2,pred_score_2,pred_tool_3,pred_score_3,pred_tool_4,pred_score_4,pred_tool_5,pred_score_5,pred_tool_6,pred_score_6,pred_tool_7,pred_score_7,pred_tool_8,pred_score_8,pred_tool_9,pred_score_9,pred_tool_10,pred_score_10
嘿YOYO，帮我看看抖音商城有没有“复古风家居装饰”的东西,在抖音商城中查看“复古风家居装饰”的商品,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.9899705079834065,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9508215987348669,open_search_history(app),0.9497456698764527,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9467835825946775,open_camera_search(app),0.9422774463646317,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9387395251155168,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9208370917573028,"add_into_favorite_goods(app, search_info_slot)",0.9198337564243624,"search_cart_content(app, search_info_slot)",0.9194499152858182,"search_in_favorite_stores(app, search_info_slot)",0.9072367711406917
在抖音的商城中快速找到“智能手表”,在抖音中的商城查找“智能手表”,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9907508361867029,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9856091817944562,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9850255219978321,open_camera_search(app),0.9823074861512768,"search_cart_content(app, search_info_slot)",0.9697933303521005,"search_in_favorite_stores(app, search_info_slot)",0.9620066797055493,"add_into_favorite_goods(app, search_info_slot)",0.9450436000935012,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9418297601378971,"open_goods_page(app, search_info_slot, page_type)",0.9313129854202271,open_search_history(app),0.9286413222944438
嘿YOYO，帮我找到抖音里的那个卖复古相机配件的店铺吧。,在抖音中查找卖复古相机配件的店铺,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",open_camera_search(app),0.9933959913253785,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9925428955625626,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9721725193462054,"search_in_favorite_stores(app, search_info_slot)",0.9256018575845533,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9052887132309445,open_search_history(app),0.8952333890906349,"search_cart_content(app, search_info_slot)",0.8809688863209526,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.8793954673474025,"add_into_favorite_goods(app, search_info_slot)",0.8792120134007002,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8728305289945248
在抖音上搜索一下商城店铺，关键词是户外露营装备。,在抖音中搜索商城店铺，关键词是户外露营装备,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)","open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9937396121025086,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9810457636075868,"search_in_favorite_stores(app, search_info_slot)",0.9429312881010774,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9310418010890166,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9207871578564958,"search_cart_content(app, search_info_slot)",0.9193713098427888,open_camera_search(app),0.9071024015101428,"add_into_favorite_goods(app, search_info_slot)",0.8879395774732362,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8855237512366149,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.8714564991284797
嘿YOYO，帮我找到抖音里的那个卖复古风首饰的店铺吧。,在抖音中查找卖复古风首饰的店铺并按综合排序,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)","search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",1.0000000071525574,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9526256696482521,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8694712666574466,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.8447097633904879,open_search_history(app),0.818946846275213,"add_into_favorite_goods(app, search_info_slot)",0.8164164061883561,"search_in_favorite_stores(app, search_info_slot)",0.8120849868495233,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.7978414085803525,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.7968001250845583,"search_cart_content(app, search_info_slot)",0.7907980738862954
抖音上有没有卖户外露营装备的店铺？给我按综合排序找一下。,在抖音中查找并按综合排序卖户外露营装备的店铺,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)","search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",1.0000000071525574,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.958217062165342,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8468051103654849,open_camera_search(app),0.8041624512733406,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.7956994269914095,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.7942216281515749,"search_in_favorite_stores(app, search_info_slot)",0.7931739827830561,"add_into_favorite_goods(app, search_info_slot)",0.7870814438203446,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.7847194460330502,"search_cart_content(app, search_info_slot)",0.7806184946283303
嘿YOYO，在抖音的商城店铺里帮我找找卖‘复古风家居装饰’的，销量高的优先。,在抖音中的商城店铺查找‘复古风家居装饰’按销量优先,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)","search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",1.0000000071525574,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9489844948276515,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8637702930455777,"search_in_favorite_stores(app, search_info_slot)",0.8301390194162774,open_search_history(app),0.8242952459338244,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.8100969077283722,open_camera_search(app),0.8072375215207527,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8052216401023291,"add_into_favorite_goods(app, search_info_slot)",0.8000176995894656,"search_cart_content(app, search_info_slot)",0.7926311665290096
YOYO，打开抖音，去商城看看有没有卖‘户外运动装备’的店铺，记得按销量排哦。,在抖音中的商城查看‘户外运动装备’按销量排序,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)","search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9985003523238344,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9913021397590638,open_camera_search(app),0.8111624636802571,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.7998928236676235,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.7968692830345054,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.7880455935325169,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.7845104841568246,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.7822027549659818,"search_cart_content(app, search_info_slot)",0.7799242717404483,"search_in_favorite_stores(app, search_info_slot)",0.7745008473631638
嘿YOYO，帮我找到抖音里的那个卖复古风首饰的店铺，按热度排。,在抖音中查找卖复古风首饰的店铺按热度排序,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)","search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",1.0000000071525574,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9486542035612452,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8996634884883619,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.8589693944047178,open_search_history(app),0.8522669491344932,"search_in_favorite_stores(app, search_info_slot)",0.8481019403849256,"add_into_favorite_goods(app, search_info_slot)",0.8366519555767734,"search_cart_content(app, search_info_slot)",0.8202212450863205,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8144991200813617,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8096403488869073
在抖音上搜一下人气最高的瑜伽装备店铺。,在抖音中搜索人气最高的瑜伽装备店铺,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)","search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",1.0000000071525574,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9122944947906634,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9092194983993424,"search_in_favorite_stores(app, search_info_slot)",0.8850578440934578,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8532378635444927,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8351309834916001,"add_into_favorite_goods(app, search_info_slot)",0.8324209766659835,open_camera_search(app),0.8236883622735114,"search_cart_content(app, search_info_slot)",0.8235619208998519,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.794223344734181
嘿YOYO，帮我看看抖音里的购物车有没有“复古风家居装饰”,在抖音中查找购物车中的复古风家居装饰,"search_cart_content(app, search_info_slot)","open_cart_content(app, filter_type, filter_detail_slot)",1.0000000071525574,"search_cart_content(app, search_info_slot)",0.9637784331058636,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9557086906591211,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.9376008134397508,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8809276234671832,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8771851786544133,open_camera_search(app),0.873675540159679,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8729227618468467,"add_into_favorite_goods(app, search_info_slot)",0.8696435825300073,open_search_history(app),0.8510332049027391
在抖音中查找商城购物车里的“智能语音助手,在抖音中查找商城购物车里的智能语音助手,"search_cart_content(app, search_info_slot)","search_cart_content(app, search_info_slot)",1.0000000071525574,"open_cart_content(app, filter_type, filter_detail_slot)",0.9860524761787157,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9616112713196667,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9136001667749638,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9112308934481677,open_camera_search(app),0.8990821935877086,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8979328568962512,"search_in_favorite_stores(app, search_info_slot)",0.8963133159041115,open_search_history(app),0.8715324506836223,"open_goods_page(app, search_info_slot, page_type)",0.8662797508723397
嘿YOYO，帮我看看抖音里的商城关注店铺有没有更新关于“复古风家具”的信息。,在抖音中的商城关注店铺查看关于“复古风家具”的信息,"search_in_favorite_stores(app, search_info_slot)","open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9776900136020323,"search_in_favorite_stores(app, search_info_slot)",0.9733822417259217,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9714228531056758,open_search_history(app),0.949477502491997,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.9391874941020172,open_camera_search(app),0.9325736498462798,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9203830090268292,"add_into_favorite_goods(app, search_info_slot)",0.9105916234475968,"search_cart_content(app, search_info_slot)",0.9043737918360367,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9031754863400497
在抖音中快速找到我关注的那些店铺里有关“智能手表”的商品。,在抖音中查找我关注的店铺里有关“智能手表”的商品,"search_in_favorite_stores(app, search_info_slot)","open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9696714613195316,"search_in_favorite_stores(app, search_info_slot)",0.9435464619307159,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9416371261039023,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.9318541225501153,"open_favorite_stores(app, filter_type)",0.9197133255004883,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8952676980241054,"search_cart_content(app, search_info_slot)",0.8840937689457837,open_camera_search(app),0.8773798603182603,"add_into_favorite_goods(app, search_info_slot)",0.873281059836889,"open_cart_content(app, filter_type, filter_detail_slot)",0.8698101634078507
嘿YOYO，帮我看看抖音里的商城有没有关于瑜伽垫的东西,在抖音中的商城查看瑜伽垫的东西并按综合排序,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9925508436267276,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9848765802383423,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.8455050924277666,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.8318629341441861,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8266724051243048,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8257176680316114,open_camera_search(app),0.8247886312886555,"add_into_favorite_goods(app, search_info_slot)",0.8167537955609769,"search_cart_content(app, search_info_slot)",0.8153319702892136,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8141641667732156
在抖音上搜一下商城里的智能手表，按综合排序给我看看,在抖音中搜索商城里的智能手表按综合排序,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.999163616270151,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9902648401260377,"search_in_favorite_stores(app, search_info_slot)",0.8372811950968962,"search_cart_content(app, search_info_slot)",0.8222643710503352,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.8193246336971317,"add_into_favorite_goods(app, search_info_slot)",0.8161053364277074,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.811284050469371,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8095004694354053,open_search_history(app),0.8042174057343723,open_camera_search(app),0.803217593963601
嘿YOYO，在抖音的商城里帮我找到那些销量高的“瑜伽垫”，我想看看最新的款式。,在抖音中的商城查找销量高的“瑜伽垫”,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9883503985404969,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9757393114979569,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8790101292464555,open_camera_search(app),0.8643679482660466,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8580585354951125,"search_cart_content(app, search_info_slot)",0.8507353337698909,"search_in_favorite_stores(app, search_info_slot)",0.8459224855847276,"add_into_favorite_goods(app, search_info_slot)",0.836311704913376,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8275929076270109,"open_goods_page(app, search_info_slot, page_type)",0.8258494910237231
在抖音中搜索商城里的“智能手表”，记得按销量排序哦。,在抖音中搜索商城里的“智能手表”按销量排序,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9999069919941964,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9945138764381409,"search_in_favorite_stores(app, search_info_slot)",0.8036906938886711,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.7951572305682756,"search_cart_content(app, search_info_slot)",0.7912990625692237,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.7884106053886407,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.7868878661810011,open_search_history(app),0.7860728988096088,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.7859815529480765,"add_into_favorite_goods(app, search_info_slot)",0.7811156968946681
嘿YOYO，帮我找到抖音商城里的瑜伽垫，按价格升序排列。,在抖音商城中查找瑜伽垫按价格升序排列,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",1.0000000071525574,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9215882741997312,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.8126787720384626,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8096965533375657,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8074744952321031,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8027108046714451,open_camera_search(app),0.7964965667270231,"search_cart_content(app, search_info_slot)",0.78528616889319,"search_in_favorite_stores(app, search_info_slot)",0.7849227288501077,"add_into_favorite_goods(app, search_info_slot)",0.7823422181028639
在抖音中搜索商城中的户外野餐篮，并按照价格从低到高排序。,在抖音中搜索商城中的户外野餐篮并按价格从低到高排序,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",1.0000000071525574,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8815291600267114,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8155117116617732,"search_cart_content(app, search_info_slot)",0.8079089063285124,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.7965482434452621,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.7963364329205436,"open_cart_content(app, filter_type, filter_detail_slot)",0.7891393180244041,"add_into_favorite_goods(app, search_info_slot)",0.7856631094755019,"search_in_favorite_stores(app, search_info_slot)",0.7849409299407901,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.7759568124479398
嘿YOYO，帮我打开抖音，在商城里搜一下“复古风家居装饰”，然后按价格降序排列。,在抖音中搜索商城里的“复古风家居装饰”按价格降序排列,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",1.0000000071525574,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9102665584659635,open_search_history(app),0.8045766694394922,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.804469698607146,"search_in_favorite_stores(app, search_info_slot)",0.8004183088813133,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.7979348701492702,"add_into_favorite_goods(app, search_info_slot)",0.7946207573089382,"search_cart_content(app, search_info_slot)",0.7937511690099734,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.7884062481293682,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.7883130054392908
