query,plan,ground_truth,pred_tool_1,pred_score_1,pred_tool_2,pred_score_2,pred_tool_3,pred_score_3,pred_tool_4,pred_score_4,pred_tool_5,pred_score_5,pred_tool_6,pred_score_6,pred_tool_7,pred_score_7,pred_tool_8,pred_score_8,pred_tool_9,pred_score_9,pred_tool_10,pred_score_10
在抖音的商城搜下卫龙辣条再帮我看下快递送到上海的时间,"在抖音中的商城搜索卫龙辣条
  在抖音中的商城查看快递送到上海的时间","search_delivery_time(app, search_info_slot, address_slot), search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_delivery_time(app, search_info_slot, address_slot)",1.0000000023841857,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.9368091585878672,"open_goods_page(app, search_info_slot, page_type)",0.9302663523311631,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9279645422694256,"open_logistics_receive(app, filter_type)",0.9263056331185098,"call_order_courier(app, search_info_slot)",0.9125741847671651,"add_into_favorite_goods(app, search_info_slot)",0.9039317684183377,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9032893578781593,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8826712604307486,open_camera_search(app),0.8813529796600439
去抖音的商城打开乔丹的评论，再把毛巾加入购物车,"在抖音中的商城打开乔丹的评论
  在抖音中的商城把毛巾加入购物车","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot), open_goods_page(app, search_info_slot, page_type)","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9989783787727355,"open_goods_page(app, search_info_slot, page_type)",0.9961734974295903,"open_cart_content(app, filter_type, filter_detail_slot)",0.903999815034718,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8975462989400427,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8962941799144658,"add_into_favorite_goods(app, search_info_slot)",0.8909659508760691,"search_cart_content(app, search_info_slot)",0.8820064763709294,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.8730770884223757,open_camera_search(app),0.8613954329323024,"add_into_favorite_stores(app, search_info_slot)",0.8606670850481815
抖音的商城打开螺母的规格再把大号的螺母加入购物车,"在抖音中的商城打开螺母的规格
  在抖音中的商城把大号的螺母加入购物车","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot), open_goods_page(app, search_info_slot, page_type)","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",1.0000000023841857,"open_goods_page(app, search_info_slot, page_type)",0.9398483090332878,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.9291516466059415,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8582883956551512,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8563548716589443,"add_into_favorite_goods(app, search_info_slot)",0.8546290599570586,"open_cart_content(app, filter_type, filter_detail_slot)",0.8531450460363943,open_camera_search(app),0.8440540421477635,"search_cart_content(app, search_info_slot)",0.839356459873728,"add_into_favorite_stores(app, search_info_slot)",0.8337515271258193
在抖音的商城打开热水器的参数，在把两台空调加入购物车,"在抖音中的商城打开热水器的参数
  在抖音中的商城把两台空调加入购物车","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot), open_goods_page(app, search_info_slot, page_type)","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9966492896961714,"open_goods_page(app, search_info_slot, page_type)",0.9718137407302856,"open_cart_content(app, filter_type, filter_detail_slot)",0.8951317610562479,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8852542905595362,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8722158247347639,"search_cart_content(app, search_info_slot)",0.8699135197545248,"add_into_favorite_goods(app, search_info_slot)",0.8681636758383496,open_camera_search(app),0.8532253493254052,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.8424943049479144,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.14281667482543572
在抖音的商城打开真我gt5手机的详情还要把送到南京的沙发加入了购物车,"在抖音中的商城打开真我gt5手机的详情
  在抖音中的商城把送到南京的沙发加入了购物车","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot), open_goods_page(app, search_info_slot, page_type)","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9967588347765444,"open_goods_page(app, search_info_slot, page_type)",0.9650176191329956,"open_cart_content(app, filter_type, filter_detail_slot)",0.914090980084501,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8885786900664734,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8807009098399738,"add_into_favorite_goods(app, search_info_slot)",0.8774719203361061,"search_cart_content(app, search_info_slot)",0.8769858559844355,"open_orders_bought(app, order_status, filter_detail_slot)",0.8588100083503317,open_camera_search(app),0.8519548312754656,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.8515729840402559
帮我用抖音极速版商城搜一下生日蛋糕，再看看蛋糕送到景明小区的时间是多久,"在抖音极速版中的商城搜索生日蛋糕
  在抖音极速版中的商城查看蛋糕送到景明小区的时间","search_delivery_time(app, search_info_slot, address_slot), search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_delivery_time(app, search_info_slot, address_slot)",1.0000000023841857,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9177671719430567,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.9112235904398635,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9097451945592849,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9033912184287349,"open_goods_page(app, search_info_slot, page_type)",0.8945935980597668,"manage_order_logistics_status(app, search_info_slot, action_type)",0.8911071098463932,"add_into_favorite_goods(app, search_info_slot)",0.887841469762476,"open_orders_bought(app, order_status, filter_detail_slot)",0.8760438590426031,"call_order_courier(app, search_info_slot)",0.8758248365997424
打开抖音极速版商城蛋白粉的评论，把瑜伽垫加入购物车,"在抖音极速版中的商城打开蛋白粉的评论
  在抖音极速版中的商城把瑜伽垫加入购物车","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot), open_goods_page(app, search_info_slot, page_type)","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",1.0000000023841857,"open_goods_page(app, search_info_slot, page_type)",0.9306445746702374,"open_cart_content(app, filter_type, filter_detail_slot)",0.9109457387124262,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8945319172963767,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8884677358347683,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8818116016262845,"search_cart_content(app, search_info_slot)",0.8787474257917258,"add_into_favorite_goods(app, search_info_slot)",0.8748354186749949,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.8645009821592544,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.8619597350191763
给我在抖音极速版商城打开运动水杯的规格尺寸，再把小号的水杯加入购物车,"在抖音极速版中的商城打开运动水杯的规格尺寸
  在抖音极速版中的商城把小号的水杯加入购物车","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot), open_goods_page(app, search_info_slot, page_type)","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",1.0000000023841857,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.929028676991085,"open_goods_page(app, search_info_slot, page_type)",0.9117624926610968,"open_cart_content(app, filter_type, filter_detail_slot)",0.8769222640800999,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8703098769935687,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.870055647978915,"add_into_favorite_goods(app, search_info_slot)",0.864821931109031,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.8514888235744404,"open_customer_service(app, order_slot, store_slot)",0.8514872340522963,"search_cart_content(app, search_info_slot)",0.8481195609830926
抖音极速版商城打开捷安特自行车的参数数据再帮我将三瓶润滑油加入购物车,"在抖音极速版中的商城打开捷安特自行车的参数数据
  在抖音极速版中的商城将三瓶润滑油加入购物车","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot), open_goods_page(app, search_info_slot, page_type)","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",1.0000000023841857,"open_goods_page(app, search_info_slot, page_type)",0.948923263571374,"open_cart_content(app, filter_type, filter_detail_slot)",0.9113386525307856,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.889826697813876,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.88823875898661,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8832412429529934,"search_cart_content(app, search_info_slot)",0.87961008381556,"add_into_favorite_goods(app, search_info_slot)",0.8746885528302684,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.8590735024152969,open_camera_search(app),0.8582131931356556
去抖音极速版商城打开乐高赛车的详情再把送到北京的法拉利模型加入购物车,"在抖音极速版中的商城打开乐高赛车的详情
  在抖音极速版中的商城把送到北京的法拉利模型加入购物车","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot), open_goods_page(app, search_info_slot, page_type)","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",1.0000000023841857,"open_goods_page(app, search_info_slot, page_type)",0.9375316809060946,"open_cart_content(app, filter_type, filter_detail_slot)",0.9164087891835113,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8865090204056727,"search_cart_content(app, search_info_slot)",0.8847677747246896,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8811359326246795,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8810487470533661,"add_into_favorite_goods(app, search_info_slot)",0.8745561610458352,"add_into_favorite_stores(app, search_info_slot)",0.8576063985401248,"open_customer_service(app, order_slot, store_slot)",0.8435448554543055
