query,plan,ground_truth,pred_tool_1,pred_score_1,pred_tool_2,pred_score_2,pred_tool_3,pred_score_3,pred_tool_4,pred_score_4,pred_tool_5,pred_score_5,pred_tool_6,pred_score_6,pred_tool_7,pred_score_7,pred_tool_8,pred_score_8,pred_tool_9,pred_score_9,pred_tool_10,pred_score_10
嘿YOYO，帮我看看抖音商城有没有“复古风家居装饰”的东西,在抖音商城中查看“复古风家居装饰”的商品,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9835149394217299,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9572848428426664,"search_cart_content(app, search_info_slot)",0.9423318842409549,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.936416034637247,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9322935799803515,"add_into_favorite_goods(app, search_info_slot)",0.9286932807945778,open_camera_search(app),0.9250778981196378,"search_in_favorite_stores(app, search_info_slot)",0.9222990893537607,open_search_history(app),0.9195814046091971,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.907696770520628
在抖音的商城中快速找到“智能手表”,在抖音中的商城查找“智能手表”,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9945777451531063,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9813918502894399,"search_cart_content(app, search_info_slot)",0.96550831747156,"search_in_favorite_stores(app, search_info_slot)",0.9550742107319304,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9535336185935954,"open_goods_page(app, search_info_slot, page_type)",0.9466922831535339,open_camera_search(app),0.942775304682968,"add_into_favorite_goods(app, search_info_slot)",0.9321615465899491,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.9269598248070378,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9173081504680453
嘿YOYO，帮我找到抖音里的那个卖复古相机配件的店铺吧。,在抖音中查找卖复古相机配件的店铺,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",open_camera_search(app),0.9970669102668762,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9869402660303933,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9776064972998639,"search_in_favorite_stores(app, search_info_slot)",0.9358273023909114,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9126374075314945,"search_cart_content(app, search_info_slot)",0.8979352503251415,open_search_history(app),0.8831020446353938,"add_into_favorite_goods(app, search_info_slot)",0.8576812684827302,"open_goods_page(app, search_info_slot, page_type)",0.8451200260648918,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8430439982756961
在抖音上搜索一下商城店铺，关键词是户外露营装备。,在抖音中搜索商城店铺，关键词是户外露营装备,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)","open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9722259593009949,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9675070062973932,"search_in_favorite_stores(app, search_info_slot)",0.9347209736582216,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9018781936406542,"search_cart_content(app, search_info_slot)",0.890725072734907,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8774885828887932,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8743858420127073,"add_into_favorite_goods(app, search_info_slot)",0.8582144297413026,"open_goods_page(app, search_info_slot, page_type)",0.8409659548329873,open_camera_search(app),0.8376752656787864
嘿YOYO，帮我找到抖音里的那个卖复古风首饰的店铺吧。,在抖音中查找卖复古风首饰的店铺并按综合排序,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)","search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9999999952316284,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9627089374576333,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9000849635095848,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.878702179811114,open_search_history(app),0.8636164459989455,"search_in_favorite_stores(app, search_info_slot)",0.8624009815009948,"add_into_favorite_goods(app, search_info_slot)",0.8609823389631461,"search_cart_content(app, search_info_slot)",0.8535189302963193,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8395837263417911,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8374721464666206
抖音上有没有卖户外露营装备的店铺？给我按综合排序找一下。,在抖音中查找并按综合排序卖户外露营装备的店铺,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)","search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9999999952316284,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9661247008357766,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8808915526361717,"search_in_favorite_stores(app, search_info_slot)",0.8453411784919616,"search_cart_content(app, search_info_slot)",0.8438989194435056,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8315227345777225,"add_into_favorite_goods(app, search_info_slot)",0.8305391474348258,open_camera_search(app),0.8299684501480012,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8241671380552131,"open_goods_page(app, search_info_slot, page_type)",0.8130245960609392
嘿YOYO，在抖音的商城店铺里帮我找找卖‘复古风家居装饰’的，销量高的优先。,在抖音中的商城店铺查找‘复古风家居装饰’按销量优先,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)","search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9999999952316284,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.967969334163774,"search_in_favorite_stores(app, search_info_slot)",0.9233876438251646,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9038579239990666,"add_into_favorite_goods(app, search_info_slot)",0.8818500467541124,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8620974304531506,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8615365165169959,"search_cart_content(app, search_info_slot)",0.8582950955652335,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.849762317305732,open_camera_search(app),0.8438132247098836
YOYO，打开抖音，去商城看看有没有卖‘户外运动装备’的店铺，记得按销量排哦。,在抖音中的商城查看‘户外运动装备’按销量排序,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9999999952316284,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9825665017890663,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8621869356595063,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8596569227683508,"search_in_favorite_stores(app, search_info_slot)",0.8541303030144995,"search_cart_content(app, search_info_slot)",0.846665822161831,"add_into_favorite_goods(app, search_info_slot)",0.842936152866232,open_camera_search(app),0.8421475067400077,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.0726745376443198,"open_orders_bought(app, order_status, filter_detail_slot)",0.044794314371993375
嘿YOYO，帮我找到抖音里的那个卖复古风首饰的店铺，按热度排。,在抖音中查找卖复古风首饰的店铺按热度排序,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)","search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9999999952316284,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9433696677809081,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9124038737517861,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.871283929755055,"search_in_favorite_stores(app, search_info_slot)",0.8707851880472407,open_search_history(app),0.8615716469584607,"search_cart_content(app, search_info_slot)",0.8445473480158674,"add_into_favorite_goods(app, search_info_slot)",0.8355076134750434,open_camera_search(app),0.8178502588551294,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.809051173354722
在抖音上搜一下人气最高的瑜伽装备店铺。,在抖音中搜索人气最高的瑜伽装备店铺,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)","search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9999999952316284,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9424669873422046,"search_in_favorite_stores(app, search_info_slot)",0.9375525327597617,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8978352375770386,"search_cart_content(app, search_info_slot)",0.8803848269644869,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8625948023180771,"add_into_favorite_goods(app, search_info_slot)",0.8616664779311757,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8494542648108696,open_camera_search(app),0.8380150271022951,"open_goods_page(app, search_info_slot, page_type)",0.8303543993157052
