query,plan,ground_truth,pred_tool_1,pred_score_1,pred_tool_2,pred_score_2,pred_tool_3,pred_score_3,pred_tool_4,pred_score_4,pred_tool_5,pred_score_5,pred_tool_6,pred_score_6,pred_tool_7,pred_score_7,pred_tool_8,pred_score_8,pred_tool_9,pred_score_9,pred_tool_10,pred_score_10
yoyo可以麻烦帮我在抖音的商城打开科比的冠军签名球衣看看嘛,在$抖音$中的商城打开科比的冠军签名球衣,"open_goods_page(app, search_info_slot, page_type)","open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9897379714952543,"open_goods_page(app, search_info_slot, page_type)",0.9450651335716247,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.9377006315871402,"add_into_favorite_stores(app, search_info_slot)",0.9361684513347795,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9231687295875954,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9060838017794598,"add_into_favorite_goods(app, search_info_slot)",0.8930294221829451,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.8908242051945586,"open_customer_service(app, order_slot, store_slot)",0.8862975134715831,open_camera_search(app),0.8804566761236026
yoyo啊，我想看看那个灵犀剑极轻大物的评论，就是抖音的商城里的那个，你帮我打开呗,在$抖音$中的商城打开灵犀剑极轻大物的评论,"open_goods_page(app, search_info_slot, page_type)","open_goods_page(app, search_info_slot, page_type)",0.9999999928474426,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8956535636616565,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8774799714721638,"add_into_favorite_stores(app, search_info_slot)",0.8663735714961841,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8635741975495527,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8544924222911778,"add_into_favorite_goods(app, search_info_slot)",0.8423065590963565,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.837657200222676,"open_customer_service(app, order_slot, store_slot)",0.833467684382271,"open_special_page(app, page_type)",0.8320494556865808
喂，yoyo，抖音的商城里的雅诗兰黛小棕瓶，它的规格信息有几种容量来着？,在$抖音$中的商城打开雅诗兰黛小棕瓶的规格,"open_goods_page(app, search_info_slot, page_type)","open_goods_page(app, search_info_slot, page_type)",0.9597340750694274,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.9596010145200965,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9308455365546254,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.86379844285338,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.856286828008546,"add_into_favorite_stores(app, search_info_slot)",0.8239531087764812,"add_into_favorite_goods(app, search_info_slot)",0.8142077056027706,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8133021828863936,"search_cart_content(app, search_info_slot)",0.8004660343259884,"open_logistics_receive(app, filter_type)",0.0916931943265584
yoyo，抖音的商城里小米14的参数，你帮我找出来，我得跟别的手机比一比配置,在$抖音$中的商城打开小米14的参数,"open_goods_page(app, search_info_slot, page_type)","open_goods_page(app, search_info_slot, page_type)",0.9999999928474426,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8740542414388032,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8659181328014496,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8637393530553259,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8538984927845203,open_camera_search(app),0.8398254069507711,"add_into_favorite_goods(app, search_info_slot)",0.8388263864909409,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8261621973555686,"open_special_page(app, page_type)",0.8257032189758496,"add_into_favorite_stores(app, search_info_slot)",0.8246481761241845
帮我打开抖音的商城里周大福传承系列的手镯，它的详情，我想看看具体的款式和介绍,在$抖音$中的商城打开周大福传承系列手镯的详情,"open_goods_page(app, search_info_slot, page_type)","open_goods_page(app, search_info_slot, page_type)",0.9793839979171752,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9172510322278418,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9011981220440033,"add_into_favorite_stores(app, search_info_slot)",0.8963163837696008,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8854249003133149,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.876517144174596,"add_into_favorite_goods(app, search_info_slot)",0.8751419468318222,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8710294745009544,open_camera_search(app),0.8522675189197653,"search_cart_content(app, search_info_slot)",0.8431013113918998
yoyo，抖音的商城里的华为P60，送到上海大概要几天啊，你帮我查查。,在$抖音$中的商城查看华为P60送达上海的时间,"search_delivery_time(app, search_info_slot, address_slot)","search_delivery_time(app, search_info_slot, address_slot)",0.9999999928474426,"open_logistics_receive(app, filter_type)",0.8363104205575013,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8272288057719668,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8232877801566735,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8032215160191819,open_camera_search(app),0.7890111850447658,"manage_order_logistics_status(app, search_info_slot, action_type)",0.7820379135618937,"add_into_favorite_stores(app, search_info_slot)",0.7799340790407865,"open_orders_bought(app, order_status, filter_detail_slot)",0.775170574082486,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.7701576318578375
嘿，yoyo，把抖音的商城里的苹果iPhone15给我加到购物车去。,在$抖音$中的商城把苹果iPhone15加入购物车,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9999999928474426,"open_cart_content(app, filter_type, filter_detail_slot)",0.8997731780925238,"search_cart_content(app, search_info_slot)",0.8627217138368106,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8319000593228619,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.7901810376545431,open_camera_search(app),0.7889899302949829,"add_into_favorite_stores(app, search_info_slot)",0.7886595895309333,"add_into_favorite_goods(app, search_info_slot)",0.7874739192914679,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.7841214617626521,"open_goods_page(app, search_info_slot, page_type)",0.7808966157171394
yoyo，抖音的商城里128GB的iPhone15Pro，你给我放进购物车啊。,在$抖音$中的商城把128GB的iPhone15Pro加入购物车,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9999999928474426,"open_cart_content(app, filter_type, filter_detail_slot)",0.8970069110596279,"search_cart_content(app, search_info_slot)",0.8704525625070847,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.853357986289731,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8020120746876642,"add_into_favorite_goods(app, search_info_slot)",0.8000204170672487,open_camera_search(app),0.8000186292144038,"add_into_favorite_stores(app, search_info_slot)",0.7998579592513678,"open_goods_page(app, search_info_slot, page_type)",0.7918467831181232,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.7915392059276007
抖音的商城里的百草味坚果礼盒，你帮我放2件到购物车。,在$抖音$中的商城把2件的百草味坚果礼盒加入购物车,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9999999928474426,"open_cart_content(app, filter_type, filter_detail_slot)",0.8817969978058438,"search_cart_content(app, search_info_slot)",0.8695297633966721,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8645240820233736,"add_into_favorite_stores(app, search_info_slot)",0.8271996230888007,"add_into_favorite_goods(app, search_info_slot)",0.8163022602526735,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8159008509900019,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8127187627742194,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.8004353452628743,"open_goods_page(app, search_info_slot, page_type)",0.7981854986714069
yoyo，你在抖音的商城里给我加进购物车，就上次送到北京市朝阳区的完美日记的口红,在$抖音$中的商城把送至北京市朝阳区的完美日记口红加入购物车,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9999999928474426,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8781215296827262,"open_cart_content(app, filter_type, filter_detail_slot)",0.8386463091170244,"search_cart_content(app, search_info_slot)",0.8094561345049682,"add_into_favorite_stores(app, search_info_slot)",0.7844184162432362,"search_delivery_time(app, search_info_slot, address_slot)",0.7766999156296792,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.7704419238303983,"open_logistics_receive(app, filter_type)",0.7700071683368563,"manage_order_logistics_status(app, search_info_slot, action_type)",0.7669931833395583,"add_into_favorite_goods(app, search_info_slot)",0.7663718610330503
